N	V	V1
12418000	296897	172837
12419000	296912	172846
12420000	296922	172850
12421000	296930	172853
12422000	296941	172858
12423000	296965	172870
12424000	296971	172874
12425000	296982	172879
12426000	296992	172887
12427000	296998	172886
12428000	297005	172889
12429000	297019	172900
12430000	297031	172906
12431000	297046	172918
12432000	297060	172923
12433000	297075	172935
12434000	297096	172951
12435000	297110	172963
12436000	297124	172972
12437000	297134	172978
12438000	297149	172986
12439000	297160	172989
12440000	297176	173003
12441000	297190	173012
12442000	297198	173016
12443000	297216	173031
12444000	297230	173038
12445000	297240	173046
12446000	297256	173055
12447000	297272	173067
12448000	297279	173073
12449000	297292	173082
12450000	297305	173091
12451000	297318	173102
12452000	297325	173108
12453000	297341	173118
12454000	297367	173136
12455000	297394	173159
12456000	297422	173180
12457000	297431	173182
12458000	297437	173182
12459000	297441	173177
12460000	297446	173181
12461000	297451	173186
12462000	297462	173191
12463000	297468	173195
12464000	297484	173208
12465000	297508	173219
12466000	297521	173229
12467000	297539	173243
12468000	297554	173253
12469000	297567	173260
12470000	297578	173266
12471000	297594	173277
12472000	297607	173282
12473000	297619	173290
12474000	297632	173299
12475000	297641	173301
12476000	297655	173311
12477000	297660	173311
12478000	297672	173320
12479000	297686	173331
12480000	297691	173333
12481000	297693	173334
12482000	297693	173334
12483000	297697	173337
12484000	297699	173336
12485000	297707	173342
12486000	297713	173343
12487000	297721	173346
12488000	297735	173355
12489000	297745	173361
12490000	297750	173364
12491000	297760	173372
12492000	297773	173381
12493000	297784	173385
12494000	297794	173394
12495000	297803	173399
12496000	297817	173412
12497000	297828	173419
12498000	297839	173426
12499000	297859	173441
12500000	297873	173451
12501000	297879	173454
12502000	297888	173463
12503000	297904	173474
12504000	297915	173481
12505000	297924	173485
12506000	297932	173486
12507000	297942	173492
12508000	297951	173496
12509000	297964	173505
12510000	297970	173507
12511000	297976	173510
12512000	297999	173523
12513000	298010	173522
12514000	298022	173528
12515000	298037	173535
12516000	298051	173541
12517000	298082	173562
12518000	298100	173576
12519000	298113	173580
12520000	298124	173586
12521000	298147	173609
12522000	298163	173622
12523000	298179	173635
12524000	298192	173641
12525000	298208	173650
12526000	298229	173666
12527000	298247	173679
12528000	298264	173691
12529000	298287	173709
12530000	298300	173713
12531000	298339	173745
12532000	298359	173762
12533000	298393	173795
12534000	298408	173801
12535000	298436	173824
12536000	298454	173834
12537000	298476	173845
12538000	298502	173867
12539000	298522	173883
12540000	298530	173888
12541000	298541	173898
12542000	298558	173909
12543000	298580	173923
12544000	298595	173933
12545000	298611	173944
12546000	298627	173952
12547000	298636	173953
12548000	298649	173960
12549000	298661	173967
12550000	298674	173977
12551000	298680	173977
12552000	298691	173984
12553000	298704	173986
12554000	298712	173989
12555000	298724	173998
12556000	298736	174006
12557000	298760	174024
12558000	298768	174026
12559000	298775	174031
12560000	298782	174036
12561000	298801	174048
12562000	298822	174063
12563000	298837	174074
12564000	298855	174086
12565000	298876	174100
12566000	298892	174106
12567000	298920	174129
12568000	298942	174145
12569000	298957	174157
12570000	298980	174173
12571000	299007	174189
12572000	299026	174198
12573000	299035	174206
12574000	299051	174211
12575000	299076	174228
12576000	299088	174229
12577000	299104	174238
12578000	299121	174248
12579000	299134	174260
12580000	299157	174279
12581000	299179	174296
12582000	299188	174302
12583000	299205	174315
12584000	299218	174322
12585000	299225	174328
12586000	299240	174336
12587000	299252	174344
12588000	299266	174355
12589000	299276	174361
12590000	299299	174379
12591000	299322	174397
12592000	299335	174399
12593000	299367	174420
12594000	299392	174438
12595000	299411	174448
12596000	299437	174467
12597000	299457	174473
12598000	299472	174479
12599000	299490	174493
12600000	299514	174513
12601000	299534	174526
12602000	299570	174556
12603000	299587	174566
12604000	299609	174583
12605000	299625	174594
12606000	299647	174611
12607000	299665	174623
12608000	299679	174630
12609000	299698	174642
12610000	299715	174657
12611000	299722	174661
12612000	299730	174666
12613000	299746	174678
12614000	299770	174694
12615000	299794	174711
12616000	299811	174721
12617000	299826	174733
12618000	299846	174748
12619000	299855	174755
12620000	299867	174765
12621000	299876	174773
12622000	299886	174777
12623000	299903	174787
12624000	299931	174798
12625000	299958	174822
12626000	299979	174838
12627000	300000	174851
12628000	300027	174865
12629000	300045	174873
12630000	300061	174879
12631000	300099	174911
12632000	300121	174918
12633000	300144	174938
12634000	300167	174954
12635000	300190	174974
12636000	300204	174984
12637000	300221	174991
12638000	300236	175002
12639000	300256	175019
12640000	300270	175030
12641000	300284	175040
12642000	300296	175049
12643000	300310	175058
12644000	300316	175060
12645000	300326	175064
12646000	300337	175070
12647000	300353	175080
12648000	300369	175092
12649000	300380	175102
12650000	300389	175107
12651000	300408	175124
12652000	300428	175138
12653000	300442	175149
12654000	300449	175153
12655000	300463	175164
12656000	300481	175175
12657000	300502	175187
12658000	300518	175197
12659000	300530	175206
12660000	300550	175218
12661000	300568	175232
12662000	300586	175243
12663000	300603	175258
12664000	300628	175276
12665000	300643	175286
12666000	300666	175303
12667000	300681	175314
12668000	300697	175318
12669000	300716	175331
12670000	300727	175330
12671000	300747	175341
12672000	300772	175355
12673000	300785	175357
12674000	300787	175358
12675000	300787	175358
12676000	300787	175358
12677000	300787	175358
12678000	300787	175358
12679000	300787	175358
12680000	300787	175358
12681000	300816	175384
12682000	300839	175400
12683000	300854	175410
12684000	300887	175428
12685000	300906	175430
12686000	300924	175442
12687000	300961	175466
12688000	300986	175482
12689000	301007	175499
12690000	301036	175526
12691000	301066	175546
12692000	301099	175564
12693000	301132	175589
12694000	301158	175607
12695000	301177	175621
12696000	301195	175632
12697000	301213	175641
12698000	301241	175660
12699000	301268	175679
12700000	301294	175699
12701000	301322	175723
12702000	301340	175733
12703000	301353	175740
12704000	301363	175742
12705000	301374	175749
12706000	301388	175758
12707000	301405	175769
12708000	301421	175777
12709000	301442	175791
12710000	301451	175790
12711000	301471	175806
12712000	301492	175821
12713000	301507	175830
12714000	301522	175839
12715000	301544	175855
12716000	301563	175863
12717000	301587	175877
12718000	301615	175891
12719000	301639	175904
12720000	301654	175916
12721000	301659	175913
12722000	301670	175916
12723000	301684	175929
12724000	301700	175941
12725000	301710	175948
12726000	301719	175953
12727000	301739	175968
12728000	301753	175979
12729000	301775	175996
12730000	301792	176003
12731000	301800	176008
12732000	301815	176019
12733000	301833	176030
12734000	301847	176040
12735000	301857	176047
12736000	301871	176055
12737000	301894	176073
12738000	301918	176092
12739000	301931	176102
12740000	301948	176114
12741000	301965	176128
12742000	301975	176133
12743000	301989	176141
12744000	302002	176148
12745000	302014	176158
12746000	302024	176162
12747000	302036	176170
12748000	302053	176183
12749000	302067	176192
12750000	302079	176200
12751000	302091	176208
12752000	302112	176225
12753000	302141	176249
12754000	302176	176273
12755000	302195	176285
12756000	302216	176298
12757000	302246	176318
12758000	302260	176320
12759000	302299	176342
12760000	302327	176359
12761000	302335	176363
12762000	302358	176376
12763000	302375	176388
12764000	302401	176405
12765000	302421	176415
12766000	302442	176427
12767000	302462	176439
12768000	302478	176453
12769000	302498	176468
12770000	302529	176495
12771000	302543	176503
12772000	302561	176513
12773000	302573	176521
12774000	302586	176527
12775000	302602	176538
12776000	302618	176548
12777000	302643	176567
12778000	302657	176575
12779000	302683	176592
12780000	302699	176601
12781000	302712	176610
12782000	302733	176626
12783000	302751	176640
12784000	302767	176651
12785000	302794	176676
12786000	302816	176688
12787000	302833	176700
12788000	302847	176704
12789000	302863	176719
12790000	302876	176723
12791000	302890	176732
12792000	302904	176743
12793000	302915	176752
12794000	302915	176752
12795000	302915	176752
12796000	302915	176752
12797000	302915	176752
12798000	302915	176752
12799000	302915	176752
12800000	302915	176752
12801000	302915	176752
12802000	302916	176752
12803000	302933	176761
12804000	302950	176773
12805000	302961	176782
12806000	302981	176793
12807000	302991	176798
12808000	303006	176808
12809000	303023	176820
12810000	303033	176826
12811000	303046	176835
12812000	303065	176846
12813000	303078	176852
12814000	303098	176862
12815000	303124	176886
12816000	303130	176891
12817000	303146	176897
12818000	303159	176905
12819000	303167	176913
12820000	303177	176920
12821000	303190	176928
12822000	303202	176936
12823000	303212	176944
12824000	303226	176954
12825000	303236	176960
12826000	303250	176970
12827000	303265	176982
12828000	303291	176998
12829000	303313	177016
12830000	303321	177017
12831000	303335	177026
12832000	303347	177032
12833000	303358	177035
12834000	303373	177046
12835000	303384	177054
12836000	303397	177064
12837000	303411	177073
12838000	303421	177082
12839000	303433	177091
12840000	303446	177102
12841000	303469	177122
12842000	303476	177125
12843000	303487	177133
12844000	303504	177145
12845000	303518	177156
12846000	303529	177164
12847000	303539	177170
12848000	303555	177180
12849000	303565	177188
12850000	303575	177194
12851000	303589	177204
12852000	303601	177212
12853000	303622	177223
12854000	303636	177230
12855000	303641	177229
12856000	303646	177231
12857000	303651	177231
12858000	303659	177234
12859000	303667	177234
12860000	303673	177237
12861000	303677	177239
12862000	303681	177242
12863000	303684	177243
12864000	303697	177251
12865000	303707	177258
12866000	303722	177271
12867000	303732	177278
12868000	303751	177289
12869000	303763	177300
12870000	303781	177314
12871000	303795	177325
12872000	303810	177333
12873000	303824	177342
12874000	303838	177354
12875000	303850	177360
12876000	303861	177366
12877000	303874	177375
12878000	303882	177380
12879000	303892	177385
12880000	303900	177389
12881000	303910	177394
12882000	303917	177399
12883000	303929	177407
12884000	303939	177414
12885000	303950	177420
12886000	303973	177433
12887000	303991	177441
12888000	304015	177454
12889000	304030	177460
12890000	304058	177474
12891000	304077	177484
12892000	304092	177488
12893000	304110	177501
12894000	304130	177511
12895000	304148	177520
12896000	304159	177527
12897000	304168	177528
12898000	304184	177530
12899000	304206	177537
12900000	304231	177550
12901000	304264	177569
12902000	304283	177579
12903000	304299	177588
12904000	304312	177594
12905000	304350	177621
12906000	304361	177619
12907000	304377	177630
12908000	304391	177638
12909000	304402	177641
12910000	304418	177649
12911000	304438	177655
12912000	304457	177667
12913000	304484	177686
12914000	304497	177686
12915000	304511	177693
12916000	304533	177703
12917000	304560	177716
12918000	304579	177724
12919000	304597	177739
12920000	304623	177761
12921000	304637	177770
12922000	304644	177774
12923000	304666	177792
12924000	304683	177802
12925000	304695	177808
12926000	304711	177815
12927000	304726	177826
12928000	304733	177830
12929000	304742	177832
12930000	304760	177844
12931000	304774	177854
12932000	304792	177869
12933000	304806	177876
12934000	304821	177886
12935000	304842	177898
12936000	304860	177907
12937000	304879	177914
12938000	304893	177923
12939000	304899	177925
12940000	304911	177929
12941000	304927	177940
12942000	304938	177947
12943000	304955	177960
12944000	304978	177978
12945000	304987	177980
12946000	304992	177972
12947000	305003	177976
12948000	305015	177986
12949000	305031	177997
12950000	305045	178005
12951000	305066	178026
12952000	305081	178038
12953000	305102	178055
12954000	305107	178058
12955000	305124	178069
12956000	305135	178076
12957000	305152	178091
12958000	305161	178096
12959000	305173	178102
12960000	305189	178112
12961000	305212	178131
12962000	305230	178145
12963000	305247	178159
12964000	305260	178167
12965000	305273	178179
12966000	305285	178185
12967000	305294	178191
12968000	305316	178206
12969000	305326	178213
12970000	305340	178218
12971000	305356	178228
12972000	305372	178236
12973000	305388	178240
12974000	305409	178253
12975000	305423	178259
